customer_id,renewal_date,age,province,policy_type,tenure_years,annual_premium,premium_change_pct,payment_frequency,autopay_enrolled,missed_payments_12m,claims_count_3y,last_claim_status,complaints_12m,service_interactions_12m,satisfaction_score,multi_policy_count,life_event_12m,digital_logins_12m,outcome
H508409,2026-05-22,47,ON,Life,9.7,1030.66,9.0,Annual,No,0,0,None,0,2,6,1,None,3,Renewed
H508410,2025-12-05,20,MB,Home,13.9,2291.76,12.0,Monthly,No,0,0,None,0,4,8,1,Home Purchase,9,Renewed
H508411,2025-07-02,69,AB,Tenant,0.5,376.33,11.2,Monthly,Yes,0,1,Partial,0,2,6,1,Retirement,12,Renewed
H508412,2024-10-25,50,MB,Home,0.4,2280.31,13.7,Monthly,No,0,0,None,0,3,10,1,None,7,Renewed
H508413,2025-01-16,30,SK,Home,1.5,2038.44,4.6,Monthly,Yes,0,0,None,0,0,5,1,Divorce,13,Renewed
H508414,2025-12-15,59,QC,Home,16.6,2349.89,4.5,Monthly,No,0,2,Approved,0,2,7,2,Retirement,15,Renewed
H508415,2024-08-06,59,SK,Home,5.6,1872.53,6.8,Monthly,Yes,0,0,None,0,1,9,3,Divorce,9,Renewed
H508416,2026-04-15,54,ON,Home,9.1,2108.41,-6.7,Monthly,Yes,0,0,None,0,0,10,2,Job Change,9,Renewed
H508417,2025-08-14,44,ON,Life,1.6,2289.98,11.8,Monthly,No,0,0,None,0,2,7,1,None,11,Renewed
H508418,2024-11-23,59,BC,Auto+Home Bundle,2.2,5100.18,5.7,Monthly,No,0,0,None,0,1,10,2,Home Purchase,6,Renewed
H508419,2025-09-20,65,ON,Auto,23.2,2621.74,12.1,Monthly,Yes,0,1,Approved,0,2,5,1,None,12,Renewed
H508420,2025-05-06,80,QC,Home,2.2,2124.77,13.0,Annual,Yes,0,0,None,0,7,10,1,None,16,Renewed
H508421,2025-03-06,22,AB,Auto,20.6,1410.87,3.6,Annual,No,1,0,None,2,1,8,1,Divorce,16,Renewed
H508422,2025-05-26,78,BC,Auto,9.2,1756.22,-2.1,Monthly,Yes,0,1,Approved,1,2,6,1,None,10,Renewed
H508423,2024-10-31,22,BC,Home,6.2,2445.81,5.9,Monthly,Yes,0,0,None,0,2,6,1,None,14,Renewed
H508424,2024-10-12,21,ON,Tenant,10.5,528.92,2.6,Monthly,No,0,0,None,0,3,9,1,New Child,8,Renewed
H508425,2025-09-17,69,QC,Tenant,7.4,447.21,3.1,Monthly,No,0,0,None,2,2,8,1,New Child,10,Renewed
H508426,2024-09-20,31,ON,Home,4.8,1235.96,6.5,Monthly,Yes,0,0,None,0,0,9,1,None,10,Renewed
H508427,2024-10-29,52,ON,Auto,1.8,3218.12,9.7,Monthly,No,0,1,Partial,0,2,6,1,Marriage,14,Renewed
H508428,2024-10-22,43,ON,Tenant,1.3,362.05,2.3,Monthly,Yes,0,0,None,0,2,9,1,None,9,Renewed
H508429,2024-12-29,66,MB,Auto,1.2,2266.26,3.9,Annual,No,2,0,None,0,0,8,1,None,12,Renewed
H508430,2024-07-09,74,QC,Life,6.7,1292.25,-0.8,Monthly,Yes,0,0,None,0,3,7,2,New Child,6,Renewed
H508431,2025-06-30,64,ON,Home,2.6,2594.25,2.7,Monthly,Yes,0,2,Approved,2,4,9,2,Home Purchase,15,Renewed
H508432,2024-11-04,24,QC,Home,8.8,1867.44,11.7,Monthly,Yes,1,0,None,0,2,5,2,Home Purchase,12,Renewed
H508433,2025-11-20,78,ON,Home,3.8,2535.9,8.2,Monthly,Yes,0,0,None,0,0,8,1,None,8,Renewed
H508434,2024-08-30,55,QC,Auto,6.5,1187.42,11.4,Monthly,Yes,1,0,None,0,2,4,1,None,10,Renewed
H508435,2024-12-20,27,AB,Auto+Home Bundle,0.3,3550.3,8.7,Monthly,No,4,0,None,0,3,9,1,New Child,9,Lapsed
H508436,2026-04-17,56,BC,Home,4.5,913.34,3.7,Monthly,No,0,0,None,0,0,9,1,Retirement,10,Renewed
H508437,2026-05-03,23,ON,Life,2.1,1876.01,-8.0,Monthly,No,0,1,Approved,1,2,7,1,None,7,Renewed
H508438,2025-10-27,46,BC,Home,1.8,1647.48,11.9,Monthly,Yes,0,0,None,0,4,9,1,Retirement,6,Renewed
H508439,2024-09-25,63,AB,Auto+Home Bundle,5.2,3307.24,14.7,Monthly,No,0,1,Partial,2,3,7,2,New Child,7,Renewed
H508440,2025-05-05,49,ON,Home,3.0,1631.3,-2.2,Annual,Yes,0,0,None,3,0,8,2,None,5,Renewed
H508441,2025-09-08,54,QC,Life,0.6,2084.86,-0.7,Monthly,Yes,1,0,None,0,1,7,1,None,6,Renewed
H508442,2025-10-28,71,ON,Auto+Home Bundle,3.3,4903.03,14.7,Monthly,No,2,0,None,0,1,9,2,None,7,Lapsed
H508443,2025-09-13,55,BC,Life,0.3,1843.39,-2.2,Monthly,No,0,0,None,0,2,6,1,None,9,Renewed
H508444,2025-03-07,56,AB,Tenant,1.9,320.66,9.8,Annual,No,0,0,None,0,1,6,1,None,6,Renewed
H508445,2025-10-24,60,BC,Life,3.2,868.44,-8.0,Monthly,Yes,0,1,Approved,0,1,10,3,None,8,Renewed
H508446,2024-09-10,65,MB,Auto+Home Bundle,5.2,2208.29,9.3,Annual,No,0,0,None,0,1,5,1,None,5,Renewed
H508447,2025-06-15,79,ON,Auto+Home Bundle,3.8,3328.82,18.5,Monthly,No,0,4,Approved,0,3,9,1,None,10,Renewed
H508448,2025-11-22,59,ON,Life,2.4,2048.6,14.4,Monthly,Yes,1,0,None,1,2,5,1,Job Change,6,Renewed
H508449,2026-01-07,32,MB,Auto,6.3,3089.09,6.1,Monthly,No,0,0,None,0,1,4,1,None,6,Renewed
H508450,2025-09-09,52,ON,Tenant,2.0,528.82,7.1,Monthly,Yes,0,0,None,0,1,10,1,None,10,Renewed
H508451,2024-10-28,52,ON,Auto,3.7,2444.69,11.0,Annual,No,1,3,Approved,0,4,10,1,None,11,Renewed
H508452,2026-02-16,49,QC,Tenant,1.2,436.99,6.9,Monthly,Yes,3,0,None,1,1,8,2,Retirement,10,Renewed
H508453,2025-12-31,68,ON,Auto+Home Bundle,10.9,4451.18,5.1,Monthly,Yes,0,2,Denied,0,4,6,2,New Child,11,Renewed
H508454,2025-07-17,57,BC,Auto,2.4,2962.02,12.4,Annual,No,0,1,Approved,1,2,8,2,New Child,6,Renewed
H508455,2025-03-14,77,ON,Life,1.6,2098.98,4.2,Monthly,No,0,0,None,0,3,10,2,Home Purchase,7,Lapsed
H508456,2025-06-24,45,AB,Auto,1.7,2134.72,13.5,Monthly,No,0,1,Denied,0,3,6,1,Job Change,10,Lapsed
H508457,2025-03-14,72,AB,Auto+Home Bundle,0.3,2186.82,7.1,Monthly,Yes,1,1,Denied,0,1,7,1,None,4,Renewed
H508458,2024-12-17,81,ON,Auto,1.2,1758.62,4.9,Monthly,No,0,0,None,0,2,8,1,None,8,Renewed
H508459,2026-02-24,50,BC,Home,4.2,1349.29,16.1,Monthly,Yes,0,1,Approved,0,4,8,2,New Child,13,Renewed
H508460,2025-10-03,40,ON,Auto+Home Bundle,0.6,3628.88,25.7,Monthly,Yes,0,0,None,0,5,9,1,Home Purchase,6,Renewed
H508461,2024-10-04,59,QC,Home,2.6,1955.29,11.7,Monthly,Yes,2,2,Approved,1,3,9,2,None,12,Renewed
H508462,2025-10-28,33,QC,Life,7.4,2226.73,8.3,Monthly,No,0,1,Partial,0,2,8,2,None,12,Renewed
H508463,2026-03-12,71,ON,Auto,6.1,1778.46,15.6,Annual,No,0,0,None,0,3,8,1,None,17,Renewed
H508464,2025-10-16,21,QC,Auto,4.5,1246.61,12.8,Monthly,Yes,0,0,None,0,3,10,2,Divorce,13,Renewed
H508465,2025-06-17,21,QC,Auto,5.3,2537.87,4.3,Monthly,No,0,0,None,0,4,10,1,Retirement,12,Renewed
H508466,2026-05-13,69,ON,Auto,9.0,3157.18,-1.2,Monthly,No,1,2,Denied,1,3,9,1,None,8,Renewed
H508467,2025-07-10,53,AB,Auto,5.7,2708.94,6.2,Monthly,Yes,1,1,Approved,0,3,7,1,New Child,7,Renewed
H508468,2025-10-14,23,AB,Life,0.4,766.79,-5.9,Monthly,No,2,1,Approved,0,0,9,1,None,8,Renewed
H508469,2025-07-27,34,ON,Auto,6.0,3254.68,2.8,Monthly,Yes,2,2,Approved,0,3,8,2,None,11,Renewed
H508470,2025-12-25,20,MB,Home,11.6,2282.28,15.2,Monthly,Yes,0,0,None,0,4,6,1,Divorce,8,Renewed
H508471,2025-09-18,23,ON,Auto,1.7,3495.63,11.5,Annual,No,1,1,Approved,0,1,8,1,Job Change,6,Renewed
H508472,2025-04-21,79,ON,Home,0.9,2592.21,-0.3,Monthly,Yes,0,0,None,0,2,6,3,None,9,Renewed
H508473,2024-10-10,35,QC,Auto+Home Bundle,1.7,3886.47,16.8,Monthly,Yes,0,0,None,0,1,6,1,Retirement,8,Renewed
H508474,2025-07-29,23,NB,Auto,0.4,2271.88,9.9,Monthly,No,0,0,None,0,1,9,2,None,6,Renewed
H508475,2024-07-29,80,AB,Home,0.9,1726.67,1.4,Annual,No,1,0,None,2,1,7,1,New Child,12,Renewed
H508476,2025-03-14,43,QC,Auto,3.1,1731.89,4.7,Monthly,No,0,0,None,0,4,9,1,Divorce,7,Renewed
H508477,2025-06-21,32,ON,Auto,4.4,3050.96,1.3,Monthly,Yes,0,0,None,0,2,7,1,None,8,Renewed
H508478,2024-08-03,74,ON,Tenant,12.4,294.23,4.9,Monthly,Yes,0,0,None,0,6,4,1,Divorce,7,Renewed
H508479,2026-05-09,33,ON,Home,0.3,1765.18,10.2,Monthly,No,0,0,None,0,4,7,2,None,8,Renewed
H508480,2024-09-21,38,BC,Auto,3.6,1753.27,-1.1,Annual,Yes,0,0,None,0,2,6,2,None,6,Renewed
H508481,2025-11-17,49,MB,Auto,6.6,3418.46,12.9,Annual,No,1,1,Approved,0,1,9,1,None,15,Lapsed
H508482,2026-05-17,75,ON,Home,3.6,2357.96,4.7,Monthly,No,0,1,Approved,0,2,8,2,New Child,7,Renewed
H508483,2025-11-17,38,ON,Auto,4.4,3249.46,9.1,Monthly,Yes,0,2,Approved,0,2,10,1,Job Change,12,Renewed
H508484,2025-09-09,79,ON,Auto,4.8,2103.64,5.0,Annual,No,0,1,Approved,0,1,6,2,New Child,5,Renewed
H508485,2025-10-14,22,AB,Tenant,2.4,608.48,9.1,Monthly,No,1,0,None,0,3,9,1,None,5,Renewed
H508486,2024-10-09,59,ON,Auto,10.9,2439.15,10.7,Monthly,Yes,0,1,Approved,0,2,3,3,Home Purchase,8,Renewed
H508487,2025-08-25,66,ON,Auto,2.6,1286.39,13.5,Monthly,No,1,1,Approved,0,4,10,1,None,8,Renewed
H508488,2025-03-06,47,QC,Tenant,7.3,399.39,17.0,Monthly,Yes,3,0,None,0,1,4,3,Marriage,11,Renewed
H508489,2025-01-26,29,QC,Auto,1.2,2770.2,-6.2,Monthly,Yes,0,0,None,1,1,9,1,Marriage,10,Renewed
H508490,2024-09-09,22,QC,Auto,2.2,1671.65,12.4,Monthly,Yes,1,0,None,0,2,7,2,Marriage,17,Renewed
H508491,2025-12-03,40,QC,Home,1.3,1146.76,18.1,Monthly,Yes,1,1,Approved,0,3,7,1,None,10,Renewed
H508492,2025-10-13,56,QC,Auto+Home Bundle,13.0,4406.15,6.3,Monthly,Yes,0,2,Approved,0,3,9,3,None,6,Renewed
H508493,2026-05-10,32,ON,Auto+Home Bundle,0.3,4122.68,1.2,Annual,No,3,1,Partial,0,7,10,1,None,9,Renewed
H508494,2024-08-11,34,ON,Auto+Home Bundle,1.8,3887.85,5.4,Annual,Yes,0,1,Approved,0,1,8,1,Retirement,12,Renewed
H508495,2026-01-23,64,BC,Home,5.6,2481.01,17.4,Annual,Yes,1,2,Partial,0,3,4,1,None,6,Renewed
H508496,2026-02-09,58,QC,Auto,3.4,3359.46,11.9,Annual,Yes,0,2,Denied,0,1,5,1,Job Change,8,Lapsed
H508497,2025-05-29,55,ON,Home,7.7,1672.76,1.0,Monthly,No,0,0,None,0,4,5,2,None,8,Renewed
H508498,2026-02-01,61,ON,Home,0.6,2290.85,14.0,Monthly,Yes,1,1,Denied,1,4,5,2,Job Change,11,Lapsed
H508499,2025-11-22,58,BC,Auto+Home Bundle,9.8,4853.11,20.3,Monthly,Yes,0,0,None,1,3,10,1,None,17,Renewed
H508500,2025-07-18,46,SK,Auto+Home Bundle,5.9,3377.13,-0.8,Annual,No,1,0,None,0,2,8,1,None,11,Renewed
H508501,2024-07-14,33,ON,Home,0.3,1378.67,11.1,Annual,No,1,1,Approved,0,2,5,1,Job Change,14,Renewed
H508502,2025-05-22,48,ON,Auto+Home Bundle,1.2,3661.34,16.3,Monthly,Yes,0,0,None,0,0,9,3,Job Change,9,Renewed
H508503,2025-09-12,46,ON,Home,2.6,2190.65,13.4,Annual,Yes,0,0,None,0,4,10,1,Retirement,10,Renewed
H508504,2025-09-14,33,AB,Auto,0.6,1854.08,1.1,Monthly,Yes,1,0,None,0,2,7,2,None,7,Renewed
H508505,2025-05-14,31,AB,Auto,3.1,1150.49,-1.1,Annual,No,0,1,Partial,0,2,7,1,Marriage,10,Renewed
H508506,2025-12-28,39,QC,Auto,3.1,2169.3,10.0,Monthly,Yes,0,1,Approved,0,0,3,2,Retirement,12,Renewed
H508507,2025-09-27,20,ON,Auto,3.6,3010.94,-0.9,Annual,Yes,0,0,None,1,2,4,2,Job Change,5,Renewed
H508508,2026-05-05,59,AB,Auto,1.7,3176.66,8.7,Annual,Yes,1,1,Approved,0,3,7,1,Home Purchase,11,Renewed
H508509,2024-07-03,24,AB,Home,2.4,1524.85,2.8,Monthly,Yes,0,0,None,0,3,6,1,Job Change,10,Renewed
H508510,2024-11-04,73,QC,Auto+Home Bundle,0.8,2366.45,11.2,Monthly,No,0,0,None,0,6,9,2,None,14,Renewed
H508511,2025-09-14,23,NS,Home,4.7,910.27,17.1,Annual,Yes,0,1,Partial,0,2,8,2,None,7,Lapsed
H508512,2026-03-09,72,NS,Auto+Home Bundle,7.7,5004.79,11.8,Monthly,Yes,0,3,Partial,0,1,3,1,None,12,Renewed
H508513,2025-05-29,80,QC,Auto,7.8,1877.42,4.4,Monthly,Yes,0,1,Approved,0,4,8,3,None,5,Renewed
H508514,2024-12-04,40,ON,Auto,9.6,3316.11,-3.2,Monthly,Yes,2,0,None,0,3,9,1,None,8,Lapsed
H508515,2025-11-16,25,NB,Auto,4.9,2837.14,15.5,Monthly,Yes,1,1,Approved,0,3,6,2,None,10,Renewed
H508516,2025-08-22,72,AB,Auto,1.4,2187.9,7.3,Monthly,Yes,2,1,Approved,0,0,8,2,New Child,5,Renewed
H508517,2024-07-11,54,ON,Home,4.3,1382.49,13.0,Monthly,Yes,1,0,None,0,1,6,2,None,10,Renewed
H508518,2024-10-14,55,ON,Auto,0.3,3271.14,-0.1,Annual,Yes,0,0,None,0,1,10,1,Retirement,4,Renewed
H508519,2026-02-25,35,QC,Home,0.5,1102.03,18.0,Monthly,Yes,0,0,None,0,1,7,2,Marriage,11,Renewed
H508520,2024-10-25,53,ON,Auto+Home Bundle,4.5,3180.13,14.0,Annual,Yes,0,2,Approved,2,5,4,1,None,14,Lapsed
H508521,2025-11-08,26,ON,Life,1.1,1674.08,-4.2,Monthly,Yes,0,0,None,0,4,7,2,New Child,11,Renewed
H508522,2026-04-04,69,BC,Auto,7.3,3199.26,10.4,Monthly,Yes,1,0,None,0,2,8,2,Divorce,6,Renewed
H508523,2025-11-11,35,BC,Auto,10.7,2016.83,10.2,Monthly,Yes,0,0,None,0,2,3,1,None,6,Renewed
H508524,2024-11-14,52,QC,Auto+Home Bundle,0.6,4795.67,3.4,Monthly,No,0,2,Approved,0,2,7,2,Divorce,10,Renewed
H508525,2025-11-12,39,ON,Auto,3.3,1771.91,-0.8,Annual,Yes,0,0,None,0,6,7,2,Job Change,12,Renewed
H508526,2025-05-18,20,QC,Auto,2.1,2082.23,8.2,Monthly,Yes,1,1,Partial,0,0,7,1,Marriage,4,Renewed
H508527,2025-12-05,29,ON,Home,1.9,2575.68,-2.2,Monthly,No,0,0,None,3,0,4,1,None,10,Renewed
H508528,2025-09-26,71,ON,Auto,11.0,3063.41,11.4,Annual,Yes,4,1,Approved,0,1,6,1,None,10,Renewed
H508529,2025-05-04,74,BC,Auto+Home Bundle,1.4,3080.65,-3.1,Monthly,No,0,1,Approved,0,3,8,1,None,9,Lapsed
H508530,2025-03-26,52,BC,Auto,1.9,1617.01,10.0,Monthly,No,0,0,None,0,1,2,2,None,8,Renewed
H508531,2025-09-14,28,QC,Home,1.5,1520.91,15.3,Monthly,No,0,3,Approved,0,2,6,1,None,9,Renewed
H508532,2026-03-05,23,ON,Auto,6.2,1954.87,20.3,Monthly,Yes,0,0,None,0,5,9,1,None,9,Renewed
H508533,2025-12-18,36,QC,Life,1.3,1643.71,-3.2,Monthly,No,0,1,Approved,0,1,4,1,Job Change,11,Renewed
H508534,2026-02-28,78,ON,Tenant,0.3,460.3,10.0,Monthly,Yes,0,1,Denied,0,3,6,1,New Child,15,Renewed
H508535,2025-09-08,42,QC,Auto,1.2,1288.95,2.6,Monthly,No,1,0,None,0,4,4,1,Divorce,10,Renewed
H508536,2024-11-23,56,BC,Home,1.5,2420.06,-0.8,Monthly,Yes,0,0,None,1,7,5,1,Marriage,6,Renewed
H508537,2024-08-25,29,ON,Tenant,1.0,618.2,3.3,Annual,Yes,0,0,None,0,2,9,1,None,9,Renewed
H508538,2025-11-08,70,BC,Auto+Home Bundle,1.6,2985.95,0.9,Monthly,No,0,0,None,0,0,7,1,Retirement,10,Renewed
H508539,2024-09-30,54,QC,Auto,5.6,1406.06,12.4,Annual,No,1,0,None,0,3,6,1,Home Purchase,9,Renewed
H508540,2026-01-05,45,AB,Home,2.6,2456.51,2.9,Annual,Yes,0,0,None,0,0,5,1,Divorce,7,Lapsed
H508541,2025-08-20,73,AB,Home,13.6,2376.29,12.8,Monthly,No,0,2,Approved,0,3,9,1,New Child,7,Renewed
H508542,2026-01-28,61,QC,Auto,4.4,2940.39,13.6,Annual,Yes,0,0,None,0,1,6,2,None,14,Renewed
H508543,2025-07-12,72,QC,Home,11.7,1748.02,1.2,Monthly,Yes,0,1,Approved,0,3,9,2,Retirement,9,Renewed
H508544,2025-09-30,71,ON,Home,2.0,1913.66,15.1,Monthly,No,0,1,Approved,0,2,7,1,Home Purchase,6,Renewed
H508545,2024-11-12,73,QC,Home,1.1,2096.03,-0.1,Monthly,No,0,0,None,0,1,6,1,Retirement,8,Renewed
H508546,2024-12-12,50,AB,Auto,0.3,1383.61,1.1,Monthly,Yes,1,1,Approved,0,5,4,1,None,5,Renewed
H508547,2025-05-12,71,ON,Home,9.5,2392.07,3.9,Monthly,No,0,0,None,1,2,7,1,None,13,Renewed
H508548,2025-05-18,72,BC,Auto,0.3,1615.39,0.3,Monthly,Yes,0,1,Approved,0,3,10,2,Retirement,4,Renewed
H508549,2025-09-29,80,QC,Home,4.1,2320.83,6.4,Monthly,No,2,2,Denied,0,4,9,1,None,6,Lapsed
H508550,2025-10-10,40,AB,Auto+Home Bundle,5.5,3997.93,12.2,Annual,Yes,0,0,None,0,4,6,1,Marriage,7,Renewed
H508551,2025-12-03,46,QC,Tenant,4.8,302.15,11.8,Annual,Yes,0,0,None,1,1,7,1,None,8,Renewed
H508552,2024-10-10,45,ON,Tenant,0.3,301.08,11.0,Monthly,Yes,1,0,None,0,3,10,1,None,13,Renewed
H508553,2025-06-01,56,MB,Auto,9.9,2844.92,8.6,Monthly,No,0,1,Partial,0,3,9,2,None,8,Renewed
H508554,2026-01-27,27,QC,Auto,6.5,2110.17,7.2,Annual,No,0,0,None,0,2,6,1,New Child,5,Lapsed
H508555,2026-01-13,41,SK,Home,4.2,1246.98,0.8,Monthly,Yes,0,0,None,0,3,5,1,Retirement,8,Renewed
H508556,2025-02-06,72,AB,Life,1.8,932.9,4.2,Monthly,No,0,0,None,0,2,5,1,Job Change,10,Lapsed
H508557,2026-05-27,37,QC,Auto,3.6,2979.53,3.8,Monthly,No,1,0,None,0,1,7,1,Job Change,8,Renewed
H508558,2024-09-24,57,QC,Auto+Home Bundle,3.0,3133.55,-1.7,Monthly,Yes,0,3,Partial,0,3,6,2,None,5,Renewed
H508559,2024-12-30,62,ON,Auto+Home Bundle,2.4,4365.3,4.1,Monthly,Yes,0,1,Partial,0,1,9,1,Marriage,6,Renewed
H508560,2025-10-03,34,AB,Auto+Home Bundle,0.3,2819.1,-7.7,Monthly,No,0,0,None,0,4,8,1,Retirement,14,Renewed
H508561,2025-08-07,77,SK,Auto+Home Bundle,5.9,2804.84,0.3,Annual,No,0,0,None,0,1,10,3,None,7,Renewed
H508562,2026-04-11,79,QC,Life,5.6,1461.31,12.0,Monthly,No,0,2,Denied,0,4,7,1,None,6,Renewed
H508563,2026-06-01,63,QC,Home,6.8,1661.95,-1.2,Monthly,Yes,0,1,Approved,0,1,8,2,Job Change,7,Renewed
H508564,2025-10-02,39,MB,Auto,4.0,2746.11,1.8,Monthly,Yes,0,3,Denied,0,0,8,1,None,8,Renewed
H508565,2026-01-31,59,ON,Tenant,11.4,427.32,-8.0,Annual,No,0,2,Approved,0,0,10,2,Marriage,8,Renewed
H508566,2026-05-04,31,MB,Auto,3.3,1976.67,1.9,Annual,No,0,0,None,1,1,10,3,None,12,Renewed
H508567,2025-01-15,22,ON,Life,9.4,2380.32,0.1,Annual,No,0,1,Denied,0,3,8,2,Retirement,8,Renewed
H508568,2026-01-08,52,NS,Auto,13.3,2218.98,4.7,Annual,No,4,0,None,0,3,4,1,Home Purchase,8,Renewed
H508569,2025-03-01,24,QC,Auto+Home Bundle,1.0,5173.11,14.1,Monthly,No,4,0,None,0,0,2,1,None,10,Lapsed
H508570,2025-09-01,59,QC,Auto,3.3,1479.05,3.9,Annual,Yes,0,0,None,0,0,8,3,None,12,Renewed
H508571,2025-09-30,70,AB,Auto,0.6,2385.96,19.9,Monthly,Yes,0,0,None,0,2,6,1,None,9,Renewed
H508572,2024-10-01,65,QC,Auto,0.7,1462.95,3.4,Annual,Yes,0,0,None,0,3,8,1,New Child,5,Renewed
H508573,2025-12-05,74,ON,Tenant,2.8,322.57,14.9,Annual,Yes,0,0,None,0,4,9,2,Retirement,10,Renewed
H508574,2024-11-05,66,ON,Tenant,1.2,618.91,1.7,Monthly,Yes,1,0,None,0,3,8,1,None,9,Renewed
H508575,2025-04-25,20,BC,Life,1.0,948.77,7.3,Annual,Yes,1,0,None,0,3,7,2,None,8,Renewed
H508576,2025-04-24,24,QC,Tenant,3.3,326.04,4.1,Monthly,Yes,0,1,Denied,0,2,10,1,None,12,Renewed
H508577,2025-06-06,69,BC,Tenant,4.0,274.95,0.2,Monthly,Yes,0,0,None,0,0,7,1,None,7,Renewed
H508578,2024-11-15,39,AB,Auto,3.4,3351.27,-0.6,Annual,No,0,0,None,0,2,8,1,None,12,Renewed
H508579,2025-02-03,50,QC,Auto,2.5,3489.1,1.3,Monthly,Yes,0,0,None,1,2,6,1,Retirement,7,Renewed
H508580,2024-10-17,52,MB,Auto,0.3,1721.56,8.0,Monthly,No,0,0,None,0,2,9,2,None,8,Renewed
H508581,2024-07-20,62,MB,Life,1.9,2238.95,4.5,Monthly,Yes,2,0,None,0,3,4,2,New Child,3,Renewed
H508582,2024-11-16,70,ON,Life,2.6,1540.55,-4.6,Annual,No,3,0,None,1,3,7,2,None,11,Renewed
H508583,2025-04-24,33,NB,Life,1.2,1477.44,0.5,Monthly,No,1,2,Approved,0,1,5,2,None,7,Renewed
H508584,2025-03-23,64,NB,Auto,0.3,3566.42,6.8,Monthly,No,2,2,Approved,0,7,6,3,None,9,Renewed
H508585,2025-05-11,41,QC,Auto,9.0,1658.04,1.1,Monthly,Yes,2,0,None,3,2,8,1,None,6,Renewed
H508586,2024-11-13,59,ON,Auto,2.6,1684.62,10.6,Annual,No,0,0,None,0,2,9,1,New Child,9,Renewed
H508587,2024-12-25,61,QC,Auto,1.1,1606.47,10.6,Annual,Yes,0,0,None,1,1,10,1,Divorce,5,Renewed
H508588,2026-01-11,23,ON,Auto,21.5,1417.67,5.0,Monthly,Yes,1,0,None,0,1,9,1,None,8,Renewed
H508589,2025-10-12,74,SK,Auto,10.2,3317.75,6.0,Monthly,No,0,3,Approved,0,0,4,3,None,8,Renewed
H508590,2025-02-02,35,BC,Auto,9.2,1193.34,15.7,Monthly,No,0,1,Approved,0,4,7,2,Retirement,16,Renewed
H508591,2025-06-05,57,ON,Home,1.6,2127.23,5.1,Monthly,Yes,0,1,Approved,0,2,4,1,Job Change,6,Renewed
H508592,2025-12-14,69,ON,Auto,1.3,3504.38,-1.6,Monthly,No,0,0,None,0,1,7,1,None,9,Renewed
H508593,2025-04-06,81,AB,Auto,10.0,1627.25,10.8,Monthly,No,0,1,Approved,0,1,8,1,None,6,Renewed
H508594,2024-08-15,59,NB,Auto+Home Bundle,2.7,3699.94,-4.4,Annual,No,0,0,None,0,0,10,3,Marriage,9,Renewed
H508595,2026-04-29,60,QC,Auto,1.7,2724.07,-7.3,Annual,Yes,0,1,Partial,0,5,8,1,Divorce,17,Renewed
H508596,2026-04-30,33,AB,Home,2.1,2400.79,0.1,Monthly,Yes,0,0,None,0,6,9,3,New Child,9,Renewed
H508597,2024-10-14,49,ON,Home,12.8,1749.11,5.5,Monthly,Yes,0,0,None,0,1,6,1,Retirement,7,Renewed
H508598,2025-05-18,51,QC,Auto+Home Bundle,8.0,2740.11,-5.5,Annual,Yes,1,2,Approved,0,1,9,1,None,10,Lapsed
H508599,2025-09-26,58,SK,Life,5.7,2469.93,7.8,Monthly,Yes,0,0,None,1,5,9,1,Home Purchase,9,Renewed
H508600,2024-10-29,21,QC,Life,6.2,1779.27,8.0,Monthly,No,2,0,None,0,0,7,1,None,8,Renewed
H508601,2024-09-18,55,AB,Life,1.4,890.75,16.4,Monthly,Yes,2,1,Denied,0,1,9,1,Job Change,13,Lapsed
H508602,2026-01-07,42,ON,Home,0.5,2502.0,3.3,Annual,Yes,4,2,Approved,0,4,7,2,None,3,Renewed
H508603,2026-03-04,24,ON,Home,0.3,1566.73,13.4,Monthly,Yes,0,2,Partial,0,3,9,3,None,9,Renewed
H508604,2026-02-12,75,MB,Life,6.7,1614.57,12.1,Monthly,Yes,0,0,None,0,1,7,2,None,6,Renewed
H508605,2025-08-17,57,ON,Auto+Home Bundle,2.9,3992.14,7.6,Annual,No,0,0,None,0,1,5,3,None,7,Renewed
H508606,2024-10-09,22,NB,Auto,15.5,2477.29,10.2,Annual,No,0,0,None,0,3,7,1,None,6,Renewed
H508607,2026-05-14,49,ON,Tenant,1.2,293.58,0.7,Monthly,Yes,0,1,Approved,0,5,9,1,None,9,Renewed
H508608,2025-05-13,19,ON,Life,5.8,2389.6,11.8,Annual,Yes,0,0,None,0,2,9,1,None,9,Renewed
H508609,2024-12-06,20,MB,Home,10.3,2321.64,10.1,Monthly,No,0,0,None,1,1,8,2,None,9,Renewed
H508610,2025-01-27,39,ON,Auto,5.1,2741.32,8.2,Monthly,Yes,0,0,None,0,4,8,1,None,11,Renewed
H508611,2025-07-29,63,QC,Auto+Home Bundle,1.3,4614.65,-2.3,Monthly,Yes,0,0,None,0,2,8,2,None,9,Renewed
H508612,2026-01-05,38,ON,Auto+Home Bundle,6.1,2689.58,14.8,Annual,No,1,0,None,0,2,8,1,Home Purchase,12,Lapsed
H508613,2025-01-08,47,ON,Auto+Home Bundle,3.1,2639.02,5.2,Monthly,Yes,0,0,None,0,2,5,1,Divorce,3,Renewed
H508614,2025-03-28,81,BC,Home,1.0,2359.0,3.0,Monthly,Yes,1,2,Approved,0,1,6,1,Retirement,9,Renewed
